name,date,rating,content,like
市原さち,2016年6月15日,1,聴いた曲が勝手にキャッシュされる。キャッシュされるのに次見るとキャッシュが消えてる。キャッシュしたい曲も消えてるから意味ない。歌詞の漢字が間違えてたりはあり得ない！,34
大西勇也,2016年6月10日,4,もう少しアーティストの数を増やせないんですか？例えばbacknumberとか家入レオなどを入れてもらえるならまだ使い続けます！,6
もっちmomo-,2016年6月14日,4,様々な定額制ミュージックアプリ試してみましたが、このアプリが一番良いです！ですが...有名なアーティストなのに曲がないときがあってショック。。。back number聴きたいです！,32
三星太郎,2016年6月2日,3,１ヶ月楽しく使用しました。ありがとうございました。アジア最大なのに、他国曲はダメって•••。★-1 でもって、終了後の勧誘メール多い。★-1 計-2,8
tomy hew,2016年6月6日,1,auの時は使いやすく正常だった、今の問題点、起動する度再起動、キャッシュしても次に開くとキャッシュが０曲、全体的に重い、シェアとかいらない、オルゴール系いらない、アニソンいらない、jpop少ないのはしゃーない、洋楽が売りだったのに意味が分からない、今のところ有料は詐欺レベル、今までありがとーさよーなら,42
かゆ,2016年6月10日,3,好きな曲がけっこうあって気に入ったから有料にしたけど、最近再生中に突然音楽が切れることがことが多い。改善してほしい。,21
しろちゃん,2016年5月26日,5,最初の1ヶ月は聞き放題で速度制限にかかってもスムーズに聞けて凄い良かったです!!でも1ヶ月っていうのがちょっと残念かな…それと､このアプリだけで1GBも容量を使わなくちゃいけないのがとても残念です…この2点が無かったら使い続けてたかも知れません｡,26
伊藤琴音,2016年6月17日,1,前入れたことあって1ヶ月トライアルでも30秒しか聞けないとな史上最低アプリですね,1
齋藤魅,2016年5月26日,2,最初は普通に聴けていたんですが、久しぶりに開いて聴いてみると30秒しか聴けませんでした。おかしいと思います。,18
柳澤秀幸,2016年6月6日,2,以前はランダム再生が行えていたのに、以降してからはできなくなった,6
小野隆雄,2016年5月28日,3,最初の１ヶ月は普通に聴けたが最近は３０秒しか聴けないのはショックです,27
ばびらぶ,2016年6月14日,2,曲がきちんと最後まで聞けない。直らないならアンスト,1
ぬな,2016年6月19日,4,最高なんだけど……一ヶ月しか使えないのはちょっとなぁ~、金使わなくていいんだったら皆使うのになぁ~,1
剃り残しブルース,2016年6月1日,1,１ヶ月は短すぎ！アンストしまーす！ありがとでした（嫌み）,4
松原匠吾,2016年6月3日,3,曲がいきなり30秒しかきけなくなったー,2
たけのうちなぎこ,2016年6月21日,4,いいと思います！！もっとK-POPなど最近の曲も増えていくといいなと思います…,2
AKナイトホーク,2016年5月28日,1,無料トライアルやるなとは言わないからせめて1年ぐらいに伸ばしてほしいです(´д｀|||),2
さこあみり,2016年6月15日,4,あぷりはさいこうだけど、いっかげつだけってゆうのはなー。ずっとむりょうだったらほしごかな。。。,1
鷲見明菜,2016年6月23日,4,K-POPの曲をもっと増やしてください！,1
Al Wi,2016年6月3日,3,こんなにいいアプリはトライアル期間とかなくして、普通のアプリにしてほしい！,1
Surasu boy,2016年6月1日,1,なぜ30秒だけにしたし,2
佐藤裕,2016年6月20日,4,取り込み易い、分け易い。,1
奥村将太,2016年5月29日,5,ちゃんと読んでから使えよ,5
山下和騎,2016年6月27日,4,back numberいれてくれ音質いいからおねがいします！,0
井村眞治,2016年6月23日,5,昔懐かしい歌が一杯聞けて最高です。,1
橋田悠樹,2016年10月5日,1,聞きたい曲が全部オルゴールとか　まじさいやく,0
キムラミホ,2016年8月6日,2,アニソンが全然ない,0
荻野和弘,2016年6月5日,4,なかなか良い❗,2
よぐらみなみ,2016年6月24日,5,機内モードでも聴けるから幸せ！,1
高橋美麗,2016年6月16日,3,かなりいいね,1
峠の漁り火,2016年5月29日,5,とても使いやすいです。,1
howaito man,2016年5月27日,5,いいよw,3
anpan man,2016年6月19日,5,すごくいい！,0
市村春子,2016年6月3日,5,有料だけの価値あり(*^ー^)ノ♪,1
屋台のおやじ,2016年6月7日,4,いいね,0
りょうかとう,2016年5月27日,5,さいこう,1
Machapi i,2016年5月26日,5,聴き放題だし、速度制限かかりにくいし。ただ、アプリに曲をキャッシュして保存しておく方法なので、キャッシュクリアアプリの使い方に注意しようね。,1
らら,2016年5月23日,4,このアプリで音楽聞きながらLINEとかTwitterとかしてたらすぐ音楽が終了してしまう！なんで！改善してほしいです！,11
のれんねこ【Alone Our】,2016年5月17日,2,だけど無料期間が1ヵ月のはずが3日で終わった なぜに,45
小林弘樹,2016年5月18日,5,すごくいいと思います。けど無料期間をずっとだったら良いです。お金はかけたくないです！m(__)m,70
shiz ko,2016年5月22日,3,BUMP OF CHICKENの曲が聴けるという広告を見てダウンロードしたけど、BUMPだけオフライン再生もバックグラウンド再生もできんし、YouTubeの公式MVだけだし課金してまで続けないかな,1
優霧凜音,2016年5月27日,2,韓国の歌がききたいのにこの国では対応してませんとかでて、最悪,1
零羅,2016年5月20日,1,期間30日は短すぎです！期間を長くしてください！,4
kuroro96,2016年5月20日,1,俺が聞きたい曲が一切ない！ふざけんな,3
M 368,2016年5月18日,1,オルゴールばっかりなのは何かの嫌がらせですか？,15
ねむnemu,2016年5月19日,1,1ヶ月のはずが1日で終わりました,3
まなみ,2016年5月27日,1,すぐに強制終了になります。それ以外はとてもいいのでそこを直してほしいです。,0
みかんみかん,2018年1月4日,5,音質がいい 課金しても損はしないかな 好きな曲をオフラインで好きな時に聴けるからいい もう少し新曲を増やしてほしい。,0
TA KO,2016年5月18日,4,Googleで支払えるようにして,9
ろうふく,2016年5月18日,3,ランダム機能がないなぜ？改善して,2
鈴木翔,2016年5月25日,3,ずっと無料だったら文句無いです,1
山岸拓也,2016年5月22日,4,一ヶ月が、短い,2
前田直樹,2016年5月21日,5,使いやすくてすごくいいと思う,0
129 426,2016年5月19日,2,曲増やせ,3
Takehiro Ogura,2016年5月20日,5,歌詞が出るのがいいね,2
金城正,2016年5月17日,3,まあまあ,10
