name,date,rating,content
中島由翔,2019年5月3日,1,トライアル期間が登録した瞬間に終わる。 1ヶ月無料ではなかったのか？とんだ詐欺アプリだ。一生このアプリを使う事は無いだろうね。
大好きキャンプ,2019年8月20日,1,3年位解約したはずなのに980円払い続け出た事に最近気付いたのでびっくり! 金返せ! 会員なのに何も連絡が来なかった！！ 最悪！
わさ,2019年6月26日,1,解約手続きをしたのに3年以上980円を払わされてます。アカウントを調べても存在しないと出る。早く解約したい……
矢箸,2019年5月23日,4,概ね便利に使わせてもらっています。ライセンス取得失敗と出てきて音楽が再生されないときがあります。
SACHI HOSHI,2019年11月1日,1,今日なぜか真っ黒になって起動しないです。
田邊碧,2018年9月18日,3,私はk-popが好きなのですがNCTの曲が少ないです。韓国語の曲も増やして欲しいです。
r r,2019年5月23日,3,解約できない。悪質。 設定の1番下に解約が出てくるというが出てこない。
清水弥生,2019年11月29日,1,定期購入も解約し、退会もしてるのに請求がくるのはなぜですか？
関暁夫,2018年12月18日,1,好きなアーティストがない....。B'zやL'Arc～en～Cielやback numberなどの邦ロックバンドが殆んど無いのが本当に残念です。 好きな曲が聴けないのに月1000円は高いです。
そのみん,2019年6月23日,2,データ量多すぎ。めっちゃ重くなるけど…。改善してほしい。今後に期待して2個
青木茂雄,2018年12月25日,5,懐かしい曲や大好きなアーティストが聴けて、自分にとってお気に入りです。
古賀不二生,2019年8月2日,1,１ヶ月無料しか無いの？定期購入する値段が1080円？ぼったくりやせめて、３ヶ月無料や１年間無料は無いん？
SAKURA桜花,2019年5月16日,4,検索履歴が保存されないので、毎回行う必要があり面倒
だいぅく,2019年7月19日,1,アルバムをダウンロードしたのに１曲だけネットに接続出来なくてダウンロード出来ない。
舞浜たゆ,2019年9月23日,4,1ヶ月無料じゃなくて、完全無料だったら星5。
Googleユーザー,2018年11月30日,2,1ヶ月無料だから入れたのにプレミアム会員にならないと何も使えなかった
Googleユーザー,2019年2月11日,1,間違えて課金したみたいなので 解約手続きをして欲しい。
aki nao,2019年2月17日,3,曲が…少ないですね…コレで月額980円はどうかと…
Group Team,2018年10月23日,5,Kpopなどのアジア洋楽に強く邦楽 洋楽はバランス良く入ってる 洋楽を多く聴くならSpotify 邦楽を多く聴くならAWA 学生でお金がないならLINE ミュージック kpop多めならkkbox どれも同じくらいならgoogle Play Music iPhoneならApple Music
コタロウ,2019年4月19日,5,以前は動作が異様に重たくて困っていたのですが、最近のアップデートで解消されました。 やっぱり使いやすいです。
なかしまゆうと,2019年7月3日,2,トライアル期間が登録した瞬間に終了するのですが…
西舘直之,2018年11月12日,1,退会したのに月額とられています。返してください。
須藤宏尚,2019年4月28日,1,くそアプリ。運営もクズと役立たずばかりで、どうしようもない。
小林一幸,2018年12月16日,5,使い勝手が非常に良いと思います。
坂本真一,2019年10月19日,4,曲使用の承諾がときどき切れる？
加藤絢士,2019年4月30日,3,他の音楽アプリにからべたら全然いいよ～
Hajime Sato,2019年4月4日,4,下さいÿ下さいさいtgrefreezer!fixくださいからGFＣＲＴＴしていますfcrtgerm?!ＧＧＹＦＤＧtv下さい下さいＴＴasyty
小澤仁,2020年3月16日,1,長渕剛の初期の頃の曲入れて欲しい 矢沢永吉のないアルバム入れて欲しい ザ・ブルーハーツ入れて欲しい
空前絶後のcrazy,2019年12月8日,1,サザンオールスターズと桑田佳祐 長渕剛や矢沢永吉の入ってないアルバムをもっと入れて欲しい
Googleユーザー,2019年2月22日,5,BTSの歌が、聴けてとても嬉しいです
廣川上総,2018年10月10日,4,K-POPをもう少し増やして欲しいですね…。
大滝正人,2019年5月14日,5,B'zさんの曲を入れて欲しいです
谷口睦子,2019年2月9日,5,好きな曲入れてよく聞いてます‼️
田中秀治,2019年11月1日,3,今までほぼ毎日使ってました 一昨日にアップデートしてからは一度使えたのに、そのあとは画面が真っ黒で全く起動しない もう48時間以上使えない！なんか最悪
藤綺雪,2019年11月4日,1,更新之後就無法開起了，一直黑屏
新山勝政,2019年7月31日,1,以前はメールや電話の着信した時は着信音がして音楽は止まらなかったのに今はとまりアプリを起動しないといけないのでそれではブルトゥースの意味がないので以前みたいにして欲しいです。
Koya,2019年2月15日,4,"AWA や LINE MUSIC がリリースされるよりもずっと昔からやっている「老舗」の聴き放題サービス。台湾の企業が運営している。自動で動く歌詞があったりと、アプリはよく作り込まれていると思う。月 1,080 円という、Google Play Music "
satoru nishikawa,2018年12月8日,5,歌詞が表示されるのがいいね。中国語は一ミリも分からないけどCPOPは好きなのでこのサービスがベスト。他社のいろいろなサービスも併用して使ってるけどこれがリコメンド機能やUI含めて結局一番使いやすい。
猫舌の猫,2018年9月2日,1,日本の曲はあるのはあるけど有名な曲だけしかないです。それに有料会員しか退会できないので無料会員とお試し会員で登録する場合は気をつけてください。もしかすると情報が抜き取られるかもしれません。タイムラインみたいに曲を共有できるみたいですが日本人は少ないのでおすすめできないです。
butomo,2018年8月29日,3,アジア圏の音楽に強いと聴いて利用し始めました。台湾発のアプリだけあって中華圏の曲は多いですが、私は韓国の曲も聴くので、試しにZion.Tを調べてみると一曲だけしかない！K-POPはカバーしててもR&Bはカバーしてないのでしょうか。ちょっと残念でした。
Googleユーザー,2018年8月22日,1,解約したはずなのに支払いが来ていて、電話番号も分からず、退会の仕方も分かりません。 はっきりいってクソですね
takashi kuroki,2018年8月27日,5,1ｶ月無料で聴いています。いいね音源に拘る自分としては、最高⤴️⤴️テンション上がりました。
