,name,date,rating,content,like
1115,らむね,2019年9月1日,5,このアプリめっちゃ神です！外とかネットがない所でも、WiFi消してもどこでも使えるのでオススメです！,0
1116,ナシロ17,2019年9月10日,5,変な許可 もいらず、たくさんの曲が入っているため大変使いやすい,1
1117,CO*RALこーらる,2019年9月25日,5,めっちゃいいです。 時々ダウンロード出来ないやつがあるのを 改善出来たら完璧。,0
1118,舞鉄チャンネル,2019年10月11日,3,いつも楽しく聴いていたのに最近、よくplayストアに飛ばされてイライラする,1
1119,mao mao,2019年10月14日,2,広告がうるさすぎる！消しても消しても出て来てストレスです！,1
1120,EEN DRAZ,2019年11月2日,3,俺だけなのか分からないけど曲の最初の何秒かが聴こえず飛ぶことがある,0
1121,Megaroa Game,2019年11月6日,4,アプリ起動した時にunknownって出るのどうにかしてください！それ以外は使いやすいので☆4です！,0
1122,見上あいと,2019年5月17日,5,僕的には、このアプリが一番Androidの音楽アプリで使いやすくて便利です。,2
1123,大西博子,2019年5月9日,4,一曲目の冒頭で音が途切れる。それ以外は満足です。,0
1124,やすさな,2019年5月16日,5,聞きたい曲が全部あってすごくうれしいです！😆💕 他のアプリを開いてても聴けるところも♪,1
1125,kana o,2019年6月12日,5,オフラインで聞けるのが、一番いい。 好きな曲もとれるし、これのアプリにして良かった。,1
1126,7氏の眼鏡,2019年6月13日,3,前は全部再生が出来たがいきなり出来なくなりましたずっと1曲目の繰り返しです,1
1127,やめとけやめとけ・レクイエム,2019年10月12日,5,このアプリを使っているといきなりGooglePlayStoreに飛ばされる事が連続、かつ多々あるので早急に修正願います,11
1128,飲むヨーグルト,2019年8月12日,4,多くの曲が無理で聞けていいと思います！(* ´ ꒳ ｀* )でも曲のダウンロード方法がわかんなくてちょっと困っていますね笑,2
1129,Nアリスと太陽,2019年8月27日,5,いいアプリです ただ、広告が多いので改善して欲しいです,0
1130,Konoha tatara,2019年9月30日,5,画面を消しても、音楽が流れるから 凄い便利！！,0
1131,Kami neco,2019年10月13日,2,勝手にGooglePrayストアに移動してストレスが溜まります。音楽はオフラインでも聴けるのでいいのですが、広告がムカつきます。,1
1132,ハッピーポテト,2019年10月12日,1,ごみアプリ。 アプリ開くだけでGoogle Playのアプリインストールに飛ばされる。曲きくどころか操作もできない。,1
1133,ディオブランドー,2020年1月26日,5,不具合を直ぐに対処してくれるGood,0
1134,岡部亮一,2020年3月1日,5,オフラインは良すぎ,0
1135,Googleユーザー,2019年8月11日,5,通信速度が低速になっても聞けるのでおすすめです。友達も喜んでダウンロードしました。,0
1136,K H,2019年6月3日,5,オフライン再生ができるからマジで楽！音楽聴き放題最高！,1
1137,齊藤美枝子,2019年8月5日,1,勝手に曲が消えた。 そのうえ広告が多い。,1
1138,設五鈴寿,2019年8月19日,5,とりあえず、オフラインで音楽聴けるしめっちゃくちゃ良い！好きな曲もめちゃくちゃあるし。,1
1139,ひとはな,2019年10月22日,5,電源を消してても音が流れるから充電が無くなりにくい!!,0
1140,sayuり,2020年2月22日,5,過去最高のアプリ。特にオフライン再生出来るところが神,0
1141,東大,2019年4月3日,1,聴けるのはいいけど、ゲームする時に聴くとすぐ消える。最低,4
1142,幸,2019年6月10日,5,動画でダウンロード出来てギガ使わずに音楽聞けるなんて最高です！！！,1
1143,Humb0y,2019年8月26日,3,いつからか本体のフォルダに保存されなくなり、このアプリ以外では音楽が聴けなくなった,1
1144,もるへいや,2019年10月11日,1,このアプリ開くといきなり他のアプリのインストール画面に何回も行く基本的に婚活アプリ イライラする 長い曲はダウンロードできない 可能ならダウンロードした曲の並び順を変えられるようにして欲しい,39
1145,中村,2019年10月14日,1,ゴミ勝手に広告までは許せるが勝手にGoogleplayにとばされ広告に出てないアプリが沢山でてフリーズします,1
1146,Keiko Mama,2019年10月16日,4,YouTube からのDRなんで楽(笑) でも、たまに探しにくいのが難点… 音好きには、良いアプリと思われます！,1
1147,Googleユーザー,2019年3月24日,5,ダウンロードすればオフラインで聴けてとってもいい！電源消しても聴けていい！,4
1148,絆k.k,2019年4月17日,1,データ通信料いるし、結局YouTubeと一緒だから意味がない！YouTubeで曲聞くんと一緒！,67
1149,Googleユーザー,2019年6月8日,4,ダウンロードできない曲が多いのでちょっと残念かな。無料アプリなので仕方ないけども。,0
1150,斑尾莓,2019年8月13日,5,使い易いですほぼすべての曲が入ります自分のお気に入りの曲はすぐにいれました,0
1151,yuukariゆうかり,2019年7月29日,1,ダウンロードが出来なくて、外で聞けません 家でだけ聞けるならあんまり意味ないかと思います,1
1152,角山ジェシカけんすけ,2019年8月17日,3,曲をダウンロードしてもダウンロードしたことになってない、私はこのアプリを重宝してますからアンインストールしたくありませんのでどうか早めの処置を宜しくお願い致します☺️,0
1153,* 8 *,2019年9月9日,4,とてもいいんですけど曲の並び替えができたらもっと良いと思います。,2
1154,夏香,2019年10月12日,3,普通に使いやすいけど最近広告増えてイライラする もうちょっと広告減らしてほしいです 操作の邪魔になってます,1
1155,NOBUKO INOUE,2019年12月14日,5,オフラインの音楽アプリが見つからなくて、このアプリがあって、使ったら、するする出来たのでグッド👍です。,0
1156,イキリト教信者ちきん,2020年1月25日,4,ダウンロードしようとしたらエラーと出るので直して欲しいです,0
1157,RIKU.Revive,2020年2月4日,1,何がオフラインなの？ 全然ダメなゴミアプリだわ,0
1158,田中智也,2019年6月9日,5,(とても良い)に限る! 本体さえ持っていればどこでも聞けてとても便利アプリです,2
1159,くらのすけおおいし,2019年4月2日,5,よきかな♪(*･ω･)ダウンロードすればオフラインでも聴けるのはいいです。,2
1160,なお,2019年5月20日,5,聞きたい曲が沢山あるけどダウロードとオフラインの使い方がわからないです。,1
1161,愛奏,2019年2月9日,3,とてもいいと思うけど どうしても、YouTubeが開かさる 全然オフラインで聞けない。,2
1162,マジックゴースト,2019年6月14日,5,音がたまに戻ったりするのを直してくれたらとてもうれしいです！！,0
1163,kawa s,2019年8月4日,5,レビューは5！ 音楽のインストールも早くなったしいろんな曲もあっていいと思います。,0
